TotalDisplacement 22496804
MaxDisplacement 5040
NumCells 12028
c9640 15048 7112
c9639 -7458 9632
c9634 -8118 -5992
c9631 21714 3080
c9630 1452 14672
c9629 5280 -26656
c9627 1848 1568
c9626 18348 25256
c9623 29700 -12040
c9621 9174 23240
c9618 -8184 6608
c9616 -16104 -15064
c9615 -792 -22624
c9614 -16962 17696
c9611 -13992 -13048
c10107 7854 -11536
c9610 -2442 13160
c9609 30756 -16072
c9607 25740 31808
c9605 5478 -24640
c9604 12672 19712
c9603 5676 17192
c9602 -2112 -19600
c9599 -26730 -16072
c9595 1848 -12040
c9593 17292 -23632
c9590 -8316 -952
c9589 -5412 56
c10637 15576 28280
c9588 -21252 -3472
c9586 -12870 9632
c9584 25872 -33208
c9583 -11286 -2464
c9582 8448 -19600
c10213 858 -16072
c9580 10494 -8008
c9576 23826 -8008
c9572 -5478 5600
c9570 15906 -8008
c9567 -27522 19208
c9565 -792 8120
c9562 16368 9128
c9638 15840 -7000
c9559 -21582 560
c9556 -19140 -29680
c10574 2574 -6496
c9555 7788 -19600
c9552 13398 -20608
c9551 4554 5600
c9549 10692 7112
c9548 3498 -5992
c11210 -22572 30800
c9774 29172 -4984
c9545 -29370 25760
c9542 26070 32816
c9541 -22374 25760
c9540 23628 23744
c9538 17226 -11536
c10568 -5346 -14056
c9536 -22506 3080
c9535 12540 -12040
c9534 -20658 -3976
c9886 12012 1568
c9531 3366 32816
c9530 25872 -4480
c9529 -6996 17192
c9528 -21780 2072
c11488 -20856 23744
c9708 11880 -21112
c9523 23232 -19096
c9521 13596 13664
c9943 -4818 -25648
c9516 20328 19208
c9510 22308 -19600
c9508 23496 23744
c10885 16830 23240
c9506 3762 -13048
c9504 660 8120
c9503 -25278 -22120
c9501 -18678 8120
c9498 -11814 8120
c9497 -26532 -11536
c9495 -11286 -8512
c9493 -25938 26768
c9492 -15312 -17080
c9491 2838 21224
c9489 -3168 -23632
c10647 -27060 -13048
c9487 12276 22736
c9486 -9372 -1960
c9485 5544 17192
c9484 13134 5600
c9483 -6600 -10528
c9482 -4818 -21616
c9480 -14190 25760
c9477 23694 26264
c9473 19008 22736
c9471 -23694 12152
c9469 17424 1064
c9468 11550 -16072
c9463 16764 1568
c11136 28908 -26656
c9458 13728 -1960
c9457 -9108 -11536
c10396 5412 31808
c10227 -16698 3584
c9456 31680 16184
c9455 3036 -7000
c9453 17754 3080
c9450 32472 18704
c9449 7128 2072
c9448 594 7112
c9447 -27192 -18088
c9446 -28380 21224
c10427 -16830 -10024
c9444 30756 23240
c9442 -16698 10136
c9441 11682 560
c9440 14388 12656
c9439 18942 23240
c9438 16896 -18088
c9436 -3828 -7504
c9434 21054 6608
c9431 -7590 16184
c9426 -7854 12656
c11346 -20460 -18088
c9424 -4290 -28672
c10611 -22902 -28168
c9422 10956 13664
c9421 31020 -13552
c10998 -5346 11144
c9420 21450 4592
c9419 24024 5600
c9415 30954 10640
c9414 -11418 9632
c9413 -9966 -16072
c9412 -27522 23240
c9408 31284 -30184
c9908 22704 13664
c9406 8052 -30184
c9404 -66 -10024
c9403 5742 -28168
c9401 -4224 -10528
c9397 32868 -23128
c9396 -3960 -23632
c9395 -26598 56
c9394 28512 -16072
c11524 11616 -12544
c10952 7986 -10024
c9393 -24618 9128
c9392 4818 25760
c9391 12936 22736
c9388 24552 -25648
c9386 -924 20720
c9385 -30558 56
c9384 2640 -952
c9382 -26928 5096
c9381 -17820 -3472
c9380 -23430 15176
c11969 4686 28784
c9379 26334 21224
c9378 21120 56
c9374 16632 19712
c9373 28380 -22120
c9372 -19008 24248
c9370 -12606 23240
c9369 30030 -14056
c9367 -5610 12152
c9445 -23760 -23632
c9366 8646 23240
c9365 33000 -11032
c9363 24816 -31192
c9361 8184 22736
c9359 -31614 -8008
c9358 27852 -3472
c9357 -18810 19712
c9356 11220 -8512
c9546 -12078 -9016
c9355 9834 -448
c9353 -11616 -7000
c9351 -1650 32816
c10794 -21384 -14056
c9350 14388 56
c9349 13860 15176
c9348 -2640 13664
c9347 5016 28280
c10847 -17952 31808
c9346 -28842 -4984
c9345 -22110 13160
c9344 -18018 21224
c9343 -18678 7616
c9340 8184 9128
c9339 -2178 18200
c9337 8118 -8008
c9328 17292 18704
c9327 2640 -10528
c9326 -22374 9128
c9325 10098 -14056
c9324 24156 -2464
c9323 -7260 -15064
c9321 -6864 -952
c9319 22176 -6496
c9317 14586 28784
c9315 13464 12656
c9313 -4752 560
c9312 -22902 -2968
c9310 -26994 32312
c9307 -16698 -13048
c9306 20526 -20608
c9303 -5940 -22624
c9302 -924 27272
c9300 30492 -1960
c9297 12804 -29680
c9296 -19470 21728
c9294 -16764 -4480
c9292 2178 -17080
c9287 -31416 -12544
c9286 29106 -29176
c9285 -13266 1568
c9280 25080 -31696
c9279 3102 -8512
c9278 -1254 7616
c9277 -19800 -31192
c9276 20724 30296
c9269 -13992 -12544
c10012 10164 22232
c9266 24684 25256
c9263 30756 -28168
c9261 -6006 10136
c9259 -26136 29792
c9258 24354 2576
c9256 -15114 9128
c9254 -858 24752
c9253 -12012 -4480
c11791 2442 -31696
c9251 -30162 -31696
c9550 -15114 2576
c9249 -20064 -11536
c9248 -11154 4592
c9247 14916 -29680
c9245 16896 -23128
c10741 22770 -17080
c9244 -21714 -19096
c9243 29502 14168
c9241 660 -30184
c9240 -33330 29288
c9237 -17094 22736
c9236 -20658 32312
c9235 -12738 -3472
c9234 17952 19208
c9233 -17424 -3472
c10603 9834 24248
c9232 -26136 -12544
c9231 17028 -7000
c11844 -10494 11144
c9229 -396 19208
c9227 -25806 -33208
c10078 13200 -31192
c9793 15048 -24136
c9226 6732 16184
c9224 -7458 21728
c9222 28380 -21112
c9221 -17820 -32200
c9217 -12342 -29176
c9216 -4092 -15064
c10099 -28116 -25144
c9215 26796 -16072
c9213 -13398 -9016
c9209 -31020 4592
c9208 -11616 -1960
c9204 19998 -7504
c9202 -6732 8624
c9197 19932 -4480
c9196 12408 20720
c9195 5214 -25144
c9194 15312 -24136
c9193 -5478 7112
c9192 -23826 -8512
c9191 28446 26768
c9190 14058 14168
c9189 -990 -15568
c9188 -27324 -7000
c9186 16500 -11032
c9182 -14916 -18088
c9181 26334 23240
c10698 -6204 -4480
c10459 -8580 -1960
c9179 -1452 6608
c11001 20526 -29176
c9176 -660 -18088
c9174 -7590 -2464
c9172 26664 -23632
c9171 -21120 -18088
c9170 18612 -1960
c11686 1584 13664
c9168 9834 -13048
c9163 4752 20720
c9162 -5874 26768
c9161 14520 -7000
c9159 -13662 15176
c11750 19206 12152
c9157 14454 -21616
c9154 -33330 -7000
c9152 27720 -14560
c9150 15114 12152
c9148 1584 -15064
c9147 9768 -23632
c9146 -8976 28280
c9143 18150 -13048
c9142 12870 -4984
c9139 20592 27272
c9134 -26994 -22624
c9133 -9108 13664
c9132 -10758 19712
c9131 -15906 22232
c9129 3498 22736
c9128 -9504 2072
c9127 -21714 -9016
c9126 23298 4592
c9125 -5280 -9520
c10641 17226 -15568
c9124 -23628 24248
c9123 28512 14672
c9122 15048 -2464
c9121 23496 -3976
c11457 24156 -7000
c11047 -27192 29792
c9120 -4158 12152
c9119 10362 -17080
c9112 -25278 9128
c9111 15708 19208
c9592 -28116 -30184
c9110 14520 20720
c9717 3036 -9520
c9108 -17358 19712
c9107 -7854 12152
c9106 -1650 3584
c9104 1716 8120
c9102 18612 6104
c9100 13068 -23128
c9098 -21780 10640
c9095 -12078 12656
c11795 26334 22232
c9094 -7326 -15568
c9093 30756 -9520
c9092 25344 24248
c9091 3894 23240
c9090 20460 6104
c9089 8052 2576
c9088 -14124 -9520
c9087 -12870 -9016
c9085 -15840 -15064
c9084 -14784 -24640
c10471 -18414 12152
c9083 24816 -16072
c9557 8250 -10024
c9081 -16566 -9016
c9079 11418 -26152
c9077 -30822 -29176
c9913 -23826 9128
c9073 7194 -20608
c9072 26268 12656
c9071 3630 17696
c9070 -9306 -18592
c9069 -5148 11648
c9067 -13200 -9520
c9066 22044 6104
c9062 5676 -1960
c9061 -28314 -6496
c10365 528 6608
c9060 -10098 -21616
c9058 31548 -28168
c9057 4950 -1456
c9056 -15906 3584
c11571 15972 8120
c9048 4290 -15568
c9047 -6930 12656
c9330 13266 5600
c9041 -25146 -5992
c9039 -24420 -5488
c9038 6006 15176
c9037 -23694 -15568
c9036 -16038 28784
c9034 -21054 18200
c11429 -33330 12152
c9033 15510 3584
c9032 19602 -8008
c9027 14256 31304
c9024 -4554 -15568
c9023 4224 28280
c9021 -14322 12656
c9020 -4158 17696
c9018 5148 -17584
c9015 1188 -21616
c9014 -6138 -448
c9013 -13332 -16576
c9012 10428 19712
c9010 -16236 -10528
c11829 5544 -19096
c9008 3432 -19600
c9007 7656 19208
c9005 5610 9128
c9004 -11946 4592
c9002 2244 -29680
c8999 -25542 -952
c8998 10758 5600
c8997 -594 -20104
c8996 1386 -28168
c10883 24288 -16072
c8995 -28974 -24640
c8994 29700 6104
c9985 13926 -10528
c8992 -10890 16688
c8990 21450 -8008
c8988 -18546 16184
c8987 -17490 -27160
c8986 32472 -10528
c8983 24024 1064
c8982 -30162 -26152
c8980 22110 3584
c8979 -16500 2072
c10301 -1188 1568
c8974 23166 -5992
c8973 16830 3080
c8972 -25410 27272
c8971 -32670 -19600
c8965 22704 22736
c8963 20922 29288
c8960 26004 17192
c8959 -23034 560
c11318 4686 -29176
c8952 18414 -20608
c8950 -11550 -28168
c8948 30954 -14056
c8946 -23628 13664
c8943 7260 560
c8942 20856 11144
c8936 -25410 -19096
c8932 2640 5096
c8930 27918 32312
c8926 2046 15176
c9554 -4290 -20608
c8925 -22836 -11032
c8923 20064 -23632
c8922 -11682 4592
c8920 22836 1064
c8917 -10824 -448
c8916 9372 16184
c8915 11286 24752
c8914 -32934 -18592
c8913 -15510 2576
c8911 -10824 5096
c8907 15048 28280
c8902 -7986 -21616
c8901 7062 -5992
c8900 17556 -16072
c8899 12342 14672
c8898 32208 -14560
c8896 22044 -4480
c11928 10164 -23632
c8893 -13332 -24136
c8891 -21054 -15568
c8889 26664 15176
c8886 -6798 -7000
c8885 6798 -21616
c8884 792 6104
c8883 3300 -22120
c8882 -20658 9632
c8881 19404 28280
c8879 -4620 -29680
c8876 -7194 26768
c8875 14982 -10024
c8873 -3432 -17584
c8872 -2838 -25144
c8870 -23694 3080
c8868 -24948 -15064
c8867 26994 -1456
c8865 -28776 -16576
c10981 6072 -7504
c8864 32208 -16576
c8863 29370 -5488
c10967 25476 20216
c8862 19338 -11536
c8860 -5412 23744
c8858 7590 15176
c8856 -33330 11144
c11659 -19668 -4984
c8854 12408 -3472
c8851 3432 2072
c8850 7590 -15568
c9622 6732 4088
c8847 -6402 3080
c8844 6006 -22624
c8843 -26334 -23128
c8840 -13398 1064
c8839 16170 24752
c8835 26136 -9016
c11268 9702 23240
c8834 17094 -33208
c8831 24684 22736
c8830 5346 21728
c8828 18150 -17080
c8826 -11286 15176
c8823 6468 15680
c8820 -31746 -5992
c8819 13860 -4480
c8816 -2046 24248
c8815 -23166 -9520
c8814 -11352 20216
c8813 -792 1568
c8811 -16500 6608
c8810 9240 -1960
c8809 9636 11648
c8808 27786 25760
c8807 -18744 -25144
c8806 25278 3584
c8803 16698 1064
c8800 -12342 -15568
c8799 26598 14168
c10393 -20064 -5488
c8798 -13530 4592
c8797 18876 25256
c8795 16368 17192
c8794 11022 7616
c8793 330 -10024
c8792 -15774 10136
c8791 -3168 8624
c9759 -20724 -7000
c8789 27654 -19096
c8786 31284 -33208
c8785 -2178 -1456
c8784 28842 23240
c8782 -30822 -9016
c8779 6864 19208
c9861 -8778 -26152
c8776 -24090 -13552
c8774 -33330 -16072
c8773 -3300 6608
c8771 -20724 -448
c8770 -26400 -26656
c8769 -18150 -15568
c11059 -23628 -30688
c8768 -10428 -11536
c11754 -2904 -30688
c8767 -23232 -11536
c8766 -20328 -12544
c11278 12936 18704
c8764 22638 21224
c8762 -8316 -22120
c8761 -14058 13160
c8759 -9108 -15064
c8758 29304 -2968
c8757 8976 -12040
c8756 -13926 -15568
c8755 396 -21616
c8751 10626 -30688
c8750 -30162 -27160
c8749 -27918 13160
c10957 25146 -5488
c10218 25608 -20104
c8748 18216 -16072
c8775 17094 1064
c8747 8646 -6496
c8746 8976 15680
c8877 12474 1064
c8745 26532 -19600
c10234 27984 -16576
c8742 15840 -9520
c8740 -23826 26768
c11397 -14454 -21112
c8739 11682 -28168
c9752 -6204 -14560
c9074 -17292 -4480
c8738 15708 56
c8736 25608 17192
c8734 1782 -10024
c8733 -198 2576
c11548 16632 -31192
c8732 132 -29680
c11000 12276 5096
c9724 1518 23240
c8730 22044 30296
c8728 6534 1064
c8725 20724 9128
c8724 -12342 1568
c8723 -16104 -22624
c8722 26532 13664
c9662 5874 10640
c8719 -32868 17192
c8718 -20196 -12544
c10056 792 -18088
c8716 -14784 31808
c8714 -5940 -952
c11337 20328 -19600
c8709 -7326 -5992
c11364 5412 -9520
c8968 3102 21728
c8708 3960 -9520
c8707 -9570 -29176
c8706 -23232 5096
c8704 12408 11648
c8703 -11286 -18592
c10807 -20922 -31696
c8702 -3828 -9520
c8701 14850 6608
c8699 -18282 20720
c8698 -11220 56
c8697 26862 7616
c11752 -10428 3080
c8696 -14916 -448
c8692 396 27272
c8690 -20394 21728
c8688 5412 14672
c8686 31812 -7504
c8685 30228 11144
c8970 -8448 13664
c8683 22440 19712
c8682 726 23240
c9284 3630 -6496
c8679 13662 1064
c8955 -24816 4592
c8678 -21054 11648
c8781 -17094 9128
c8675 30954 28784
c8674 -4224 -1960
c8673 -660 13664
c11886 26532 56
c8671 -27258 -17584
c10155 5346 -1456
c8668 -660 11648
c8666 -29040 5096
c8664 -13398 -11032
c11733 -15972 19208
c8663 -16302 -19096
c8662 24948 -17584
c8659 17820 25256
c8658 9174 -8008
c8657 28842 -19096
c8656 -19800 -3472
c8655 13596 -21112
c8654 28380 19208
c8653 18084 27272
c8652 -28314 -3472
c8651 16830 -28168
c8649 -24948 -11032
c8648 1980 -7000
c8647 14190 -25648
c8646 29040 -19600
c8645 13728 7112
c8642 25542 -10024
c8641 25476 -25144
c8640 -19404 -4480
c8638 29568 1064
c8636 28116 -8512
c8634 27456 -11032
c8633 -11748 -18088
c9808 6138 -21616
c8632 528 16184
c9901 -7524 -17080
c8631 462 32312
c8630 -20328 20216
c10002 31020 9128
c8628 -5940 -9520
c8626 -1584 11648
c8625 15378 15680
c8624 25410 22232
c8623 -11748 -26656
c8621 20724 2072
c8620 9240 -952
c8619 11352 -11032
c8618 11748 -18088
c8617 15312 18704
c8615 30888 -23128
c8613 6468 16184
c8612 462 -3472
c8611 16764 -28672
c10906 -4290 -28168
c10392 17358 21728
c8609 -19602 -952
c8607 -12474 8120
c8606 25740 -29680
c8605 -9372 -29680
c8603 -16236 -15064
c8600 -18150 12656
c8598 30030 23240
c11732 11682 -32704
c8597 2838 26264
c11199 528 -16576
c8596 -17226 3080
c8594 8184 -4480
c8593 -29106 3584
c8592 21186 14168
c8589 -5082 22736
c8588 -13002 7616
c8587 19668 -18088
c8586 5874 14168
c11087 -21714 13160
c8744 20460 -28672
c8584 6864 11648
c8582 -15510 15176
c8581 -5808 -1960
c8580 15444 -28672
c9290 -4092 29792
c8576 -12078 19712
c8574 2706 9128
c8573 -16302 8120
c8571 24684 30800
c8570 -16170 7616
c8567 3300 18704
c8565 19536 13160
c8564 -1848 14672
c9101 -23298 18200
c8562 21252 -29680
c8560 -28248 5096
c8559 2178 3584
c8550 11748 18704
c8549 17556 -11032
c8548 20328 13664
c8545 -7854 7112
c8543 28776 -27664
c8541 -23298 -28672
c8539 18678 7616
c8537 8976 -26656
c8533 -6864 -2968
c8532 15444 8120
c8531 -2178 1064
c8529 -8976 -9520
c8527 7788 -7504
c8525 -22440 5096
c8524 17820 31808
c8522 -10098 12152
c11685 -2442 5600
c8521 23826 -20608
c8519 31944 560
c8518 -7458 -29176
c8517 24156 20216
c8515 -18876 -448
c8514 4092 -19096
c11191 -16368 -4984
c8512 9108 -9520
c8511 31944 11648
c8507 11748 17192
c8506 -17490 3584
c8505 30360 -2464
c8504 -24222 25760
c11599 10560 20720
c8503 8118 32312
c10183 9372 56
c8502 22374 6608
c8499 -25938 10136
c8498 -2442 -31696
c8497 -3498 12656
c8496 -20394 10136
c8495 29436 -19600
c9829 7656 1568
c8493 16500 12656
c8492 -24090 -2968
c8491 -4884 13664
c8486 6072 -19600
c8485 6402 1064
c8483 27324 -12040
c8482 31680 -23128
c8480 14652 25256
c8479 19536 5096
c8478 25938 2576
c8477 6270 23240
c8475 -11484 -16576
c8474 11286 32816
c11880 17952 -16072
c8471 12144 18704
c8469 12936 -29680
c8468 28116 -27160
c11895 7722 -8008
c8466 -25080 -5488
c8465 -23760 17192
c8464 -18480 -12040
c11945 3432 -18088
c8461 11418 -1456
c11373 -9834 13160
c8460 -27522 10136
c8459 10692 -27160
c8458 -9570 -1456
c9721 -6402 -25648
c8457 6204 -23632
c8456 -14586 32816
c8455 -594 -14056
c11846 31086 -7000
c8454 28776 23744
c8453 0 -31192
c8452 -23760 -448
c11211 28974 -20608
c8449 -20790 3584
c8448 18612 7112
c8447 660 -21112
c8446 17424 -14560
c8445 1122 9128
c11796 2904 10136
c8442 -15312 -1960
c8439 27852 -32200
c8438 21252 7112
c8437 -10428 6104
c8435 -25872 -9520
c8433 -14322 13160
c8432 -19404 31304
c8430 -2508 -31192
c8428 29436 -23632
c8427 30756 -1960
c8424 66 3080
c8421 14784 -8512
c8418 -3960 -7000
c8416 18678 -28168
c9564 -7260 19208
c8415 -24750 2576
c8414 2442 29288
c8412 -25014 -5992
c11123 15576 -7504
c8411 23892 30296
c8406 -198 -1456
c8403 22110 -32704
c8402 5544 15680
c11793 -22242 -1456
c8401 -21318 7112
c8400 -10098 -15568
c8398 -18480 14672
c8397 5940 14672
c8395 -11814 -15568
c8392 25344 10136
c11327 31944 -24136
c8388 -33330 -20608
c8385 -8184 -17080
c8379 -16830 12152
c8378 -30954 12656
c8377 -17226 8120
c8373 -858 -5488
c8888 -18678 -22624
c8372 14982 -16072
c8371 -25410 -23128
c8370 -26862 -4984
c11462 -24420 -7504
c8367 22440 1064
c8366 3762 -10024
c8365 10362 25760
c8364 18282 21728
c11258 -6468 23744
c8361 18282 -10024
c8358 29634 -32704
c8357 -11682 21224
c8355 -26994 30800
c8354 11286 -25648
c8352 23364 6104
c10798 -1980 31304
c8351 18084 15176
c8350 23166 20720
c8349 19008 17192
c8343 27324 -15064
c8339 22902 4088
c8338 17754 -1456
c8949 -29238 -29176
c8337 858 29288
c8934 14124 29792
c8336 26004 10136
c8335 2508 1568
c8333 -14784 -19600
c11020 23100 -9520
c8332 -8382 10136
c8331 792 17192
c8330 -22836 8624
c8329 -12540 -18088
c10182 32208 29792
c9400 27324 9128
c8326 -17160 -25144
c8325 -9900 -10528
c8323 15972 -2464
c8320 27390 17696
c8317 20658 3584
c11237 24948 -7504
c8316 -4092 -22624
c8314 21318 3080
c8313 16632 -1960
c8312 8712 -31192
c8310 -9834 -15568
c8309 -9174 -26152
c8308 -24486 3080
c8305 18744 7112
c8304 29634 560
c10700 -16500 -11536
c8303 24288 9128
c8302 15708 31808
c9600 19602 -7504
c8300 -31218 -23632
c8299 -10890 32312
c9407 -30162 -20608
c8297 -13530 -6496
c8296 31284 12656
c8293 13992 -19096
c8290 29568 -22120
c8289 16830 -1456
c8288 -25146 -2968
c8287 -27786 -21112
c8286 21120 13664
c9558 30756 -3472
c8283 27654 -448
c8282 -15906 25760
c8280 -2508 -29680
c11952 -24288 10640
c8274 -21384 -12040
c8273 9372 30800
c8272 1650 7112
c8267 24948 -1960
c8265 17160 8120
c8263 -7458 15176
c8262 28512 -16576
c10293 3432 20720
c8261 -14124 -10528
c8257 858 -17080
c8256 5940 -11536
c8255 26664 -21112
c8253 1452 -17584
c8252 -33330 17696
c9283 13860 2072
c8251 17820 27776
c8247 -20064 -15064
c8245 -20196 29792
c8244 -18084 -29680
c8243 -1254 -17080
c8241 -19602 -6496
c8239 25872 -3976
c8238 22176 -18592
c8237 -25146 28784
c8235 13662 4088
c8234 1650 2576
c9153 66 -17080
c8233 15510 2576
c8608 -1386 -15568
c8232 31746 -15568
c8230 -8184 -18088
c8227 16434 3080
c8225 11088 22232
c8223 14784 -448
c8222 27456 25256
c8220 32208 5600
c8219 -18678 -19096
c8218 14256 -3976
c8217 10692 17192
c11455 25476 -27160
c8212 21846 4088
c8211 9636 -12040
c8210 32406 3080
c10044 25476 -14560
c8209 -15774 -25144
c8208 -19866 1064
c8206 -26730 19208
c8205 -12672 6104
c11505 25938 -22624
c8204 -11022 -1456
c8201 26928 30296
c10918 -3102 3584
c8200 -27258 -4984
c8199 -16830 16184
c8198 31152 29792
c10569 -26994 32816
c8307 -11286 4592
c8197 3564 23744
c8196 23100 11648
c8194 -1320 -16576
c8193 12936 -4480
c8192 -726 -17080
c8184 -20790 -8008
c11916 -19800 -13048
c8182 9834 14168
c8363 -21648 -23632
c8181 18612 -26656
c10207 21714 14168
c8179 20064 -16072
c8176 -2046 -20608
c11560 -29634 3584
c8175 24420 24248
c10795 2772 13664
c8174 15840 8120
c8422 858 2576
c8173 25080 18704
c11185 -9174 14168
c8172 31218 4088
c8171 1518 -33208
c8170 -12276 20216
c8168 -31878 2072
c8167 -23364 -10528
c8166 1320 31304
c8165 22836 -2464
c10109 29304 -9520
c9080 -17424 19208
c8164 16170 -13048
c8163 15444 -7000
c10982 19338 -30688
c8162 1782 -13552
c8161 15444 2072
c9022 -4686 -5992
c8160 -8844 -31192
c8159 -5544 -29680
c9046 6534 -33208
c8158 -18546 4592
c10221 -1584 -17584
c8157 -23166 2576
c10851 -28974 -20104
c8156 -26928 17192
c8155 28644 -11032
c8153 17688 27272
c10838 -23562 28784
c8151 11682 -8008
c8150 -10824 -15064
c10655 -6006 28784
c8148 28974 3080
c8147 -31746 -26152
c10669 -594 -1456
c8143 -2904 20720
c8142 5016 14672
c8141 23628 8624
c8140 -19932 -24136
c9250 -12672 -9520
c8139 28182 -448
c8138 11154 -21616
c8137 8910 -448
c8135 19140 -6496
c8134 7458 -28672
c8132 -16104 13664
c8130 -14124 -16072
c8128 30888 -2968
c8126 -3036 -18088
c8125 -14520 -10528
c11971 -26532 -14560
c8124 -4356 -27664
c8123 8910 -32704
c8122 12672 5096
c8121 -3630 -33208
c8119 -528 14672
c8118 -9042 9632
c8117 4092 15680
c11048 16632 -6496
c8114 -26334 2576
c11661 26928 -16576
c8110 10956 -30184
c8109 -1320 28280
c8108 11682 11144
c8106 15048 -3976
c8104 27654 14168
c8103 -660 -10528
c8101 -18150 1064
c8100 -17952 6608
c11170 22572 -12040
c8097 9570 1064
c10960 -21450 23240
c8096 -2838 19712
c8301 -4884 -13048
c8095 6996 6608
c9575 -9702 -25648
c8094 28974 -18592
c8092 11682 -20608
c8091 -10230 -29176
c8088 27456 23744
c8087 -33330 14672
c8086 -14652 -16072
c8085 -6600 -23632
c8084 -264 23744
c8083 17094 -15568
c10858 -24486 -2464
c8082 19008 1568
c8080 8184 -19600
c8079 66 4592
c11368 -19602 15176
c8076 25872 24752
c8074 8052 28280
c10047 33000 -16072
c8073 26268 -4480
c8071 -31746 -8512
c8066 -8448 -21112
c8064 4290 11144
c8063 -31746 22232
c11964 27588 -23128
c9377 -23034 7616
c8061 2838 28784
c8060 5874 -32704
c9924 -18678 -11032
c8059 -27258 -8008
c8058 13926 -2968
c8057 29898 -17080
c8056 4158 24752
c8052 -14652 -23632
c8050 11220 -21112
c8049 27984 24752
c8045 -28314 7616
c8044 -15708 -952
c10705 -19206 -7000
c8042 -26070 13160
c8102 1914 7112
c8041 -7986 9632
c8040 -14058 26264
c8039 -21054 -14560
c8038 26004 -12040
c8032 -1716 30296
c8031 17556 15176
c8203 -30360 18704
c8030 -4818 -14056
c11883 -462 -15568
c8029 -22110 16688
c8028 -10428 -29680
c8462 7458 11144
c8025 19932 -24640
c8023 -5874 26264
c8022 -15774 -31696
c8019 19800 11144
c8018 11484 8624
c8017 17952 -4984
c8015 -17886 -5992
c8014 -19800 -24640
c8012 -18876 -24640
c8436 -12936 -16576
c8011 22638 -15064
c8008 -20394 13160
c8007 15114 -25144
c8006 32340 -26656
c8004 -20856 14168
c8242 -26664 -10024
c8003 -15378 -2464
