TotalDisplacement 37891230
MaxDisplacement 2905
NumCells 44811
c42212 -44814 -728
c42211 2508 -22904
c42210 24684 -50624
c42208 46332 9352
c42207 15312 -7784
c42205 47520 23968
c42203 14520 37576
c42202 27456 34048
c42200 31020 17920
c42199 39732 -18872
c42198 -9966 23464
c42197 52800 -45080
c44619 8448 25984
c42191 31020 29512
c42190 4950 -16856
c42185 -23232 10360
c42183 -50886 -30464
c42178 -396 48664
c42177 37752 19432
c42174 50358 -35000
c42172 38346 34552
c42163 23628 -34496
c42162 1518 -43568
c42161 -35310 15400
c42158 -32208 7336
c42156 -30294 38584
c42155 -13596 14392
c42152 -27654 43624
c44039 -58674 784
c42151 -51744 9856
c42149 -41250 27496
c42148 -18942 57736
c42147 4554 47152
c42145 14388 -44072
c42144 -46398 -1736
c42142 49038 21448
c42138 2112 -28952
c42134 31284 -39032
c42130 3564 45136
c42117 -16038 -36512
c42116 44616 -12824
c42111 13530 -10808
c42110 -24222 -26432
c42109 27258 39088
c42108 13992 -48608
c42107 1056 -12320
c42106 -23100 -9800
c42101 -1188 -16352
c42100 -12936 48664
c42099 50688 -728
c42098 -9966 -42056
c42096 16368 -2744
c42092 16566 -41048
c42091 -22440 42112
c42090 42438 -15344
c42089 -45540 784
c42088 39270 11872
c42087 34320 -9296
c42084 41976 -47600
c42080 47124 -5768
c42076 51480 14392
c42075 20724 -1232
c42072 -17490 -20384
c42071 56562 -1736
c42070 -14388 33544
c42067 -4158 -1736
c42066 23034 -47096
c42063 -9240 -2240
c42062 -28776 47152
c42060 -3036 33544
c42059 12078 -44072
c42056 -25740 -3248
c42053 48774 3808
c42052 -41448 -57176
c44566 25674 -14840
c42051 16698 32536
c42050 -15246 -21392
c42047 19998 41104
c42501 -15642 -33992
c42045 -4884 -28952
c42041 47850 -8792
c42037 -39666 -29456
c42035 56760 -14336
c42032 -44418 -30968
c42031 528 -728
c42030 -47124 8344
c42029 20922 -18872
c42027 3960 1792
c42026 -132 -37016
c42023 -14124 19936
c42021 -25410 -52136
c42019 2046 20440
c42017 32736 -40544
c42016 -15708 784
c42014 45012 -24416
c42012 -21648 46144
c42009 -21186 34048
c42008 31944 -40544
c43641 32010 4816
c42005 -26268 -42560
c42000 2706 38080
c43827 -10494 -24416
c41998 -47586 47656
c41997 28050 50176
c41996 15510 -728
c41995 19470 43120
c41994 49830 -2240
c41993 40656 -15344
c41992 26070 -40040
c41990 -54978 55216
c41988 -8778 -17360
c41985 14190 -17864
c41984 -31416 -1736
c41983 26862 32536
c41982 13662 45136
c41980 47190 -1736
c41979 9834 -11312
c41978 -53922 15904
c41976 50490 3808
c41974 45936 1792
c41973 -27984 18424
c41972 -51810 -56672
c41970 48708 37576
c41967 8844 -27440
c41965 8778 -15344
c41964 25938 -32480
c41962 -1848 19936
c41961 29898 -16856
c41960 8250 15904
c41958 -45144 44128
c41957 -18282 10360
c41956 -20592 -26936
c41954 47982 -48104
c41953 6006 30016
c41952 21780 38080
c41951 -45672 -7280
c41950 40722 -16352
c41949 46398 14896
c41942 22968 -22904
c41941 23562 55216
c41940 16434 -48104
c41939 -52734 53704
c41938 -4290 280
c41933 -1518 2800
c41931 -19668 -1736
c41930 -3894 -1232
c41926 -53856 5320
c41923 -32604 -22400
c41922 26466 -33992
c41921 12078 -17360
c41919 15378 27496
c41917 5148 22960
c41913 -25410 25984
c41911 46596 -5768
c41909 -16962 23968
c41907 -16632 4312
c41906 -47784 19432
c41905 -27324 49168
c41904 -20328 56224
c41902 19866 -2744
c41901 -6600 15400
c42252 -5346 36064
c41899 5346 38584
c41898 -1188 -31472
c41895 -40524 8344
c41891 33792 -5768
c41886 -28776 5320
c41884 31746 -12824
c41879 -21120 23968
c41875 5676 -35504
c41874 -51612 -57176
c41873 -27258 6328
c41870 -51480 -7280
c41869 -20328 -11816
c41868 -44220 35560
c41865 38148 7336
c41862 -14124 16408
c41861 -9768 -40544
c41860 34980 26488
c43522 41646 32032
c41859 -38742 18928
c41858 -30492 -25928
c41857 -20460 -9296
c41854 47190 39592
c41853 660 14392
c41852 20724 -6776
c41851 54252 -5768
c41850 -49500 24976
c41847 -49038 13888
c41846 -13926 -49112
c41843 17490 28504
c41842 25872 -41552
c42832 -13266 36568
c41841 43098 29512
c41839 4290 -16352
c41834 19470 -35504
c41833 -47190 -57176
c41830 13134 7336
c42619 -44022 -26432
c41826 -20988 -9800
c41825 -21252 -47096
c41824 28314 50176
c41823 -25080 14896
c41822 -34848 6832
c41821 17820 -56168
c41818 -29304 -31976
c41816 -38676 56224
c41815 43296 -9296
c41814 43230 -54656
c41813 -46992 10864
c41812 -12276 -32480
c41810 42372 -1232
c41806 6996 -20384
c41805 36960 49168
c41804 -46464 -44072
c41800 28380 26488
c41796 -11616 52192
c41795 8184 -36512
c41790 53262 -7784
c41785 -37224 -23912
c41784 20592 9856
c41783 -1056 44632
c41778 48048 28000
c41776 57816 31024
c41775 -40458 34552
c41774 22902 -18872
c41772 15972 -48608
c41770 -40854 -8792
c41768 -31680 15400
c41767 -53064 51688
c41765 -54252 -29960
c41764 28380 36568
c41762 57486 -17864
c41761 -47652 -9800
c41760 -9174 46648
c41758 -43428 -21896
c41757 -56760 -12824
c41753 -11088 49672
c41751 -42174 41608
c41750 -10824 24472
c41749 10956 -50624
c41747 23364 15904
c41742 36564 -9296
c41741 -36432 -12320
c41739 12012 20944
c41738 2112 -3752
c41736 -52866 -16856
c41735 -13002 35560
c41732 -50754 17416
c41729 28116 -21392
c41725 -14586 22456
c41724 15312 -7280
c41722 17952 25984
c41720 3828 22960
c41717 -33132 19936
c41716 -52800 -7280
c41712 -30096 6832
c41711 -8646 40096
c41707 34914 17920
c41706 45408 11368
c41705 16896 -58688
c42352 53526 10360
c41704 57948 -28952
c41702 -33000 8848
c41700 10824 35056
c41699 -35772 -9800
c41698 38016 1288
c41696 42966 18928
c41692 58080 -14336
c41689 26598 33040
c41688 -40326 9352
c41687 -36828 -29456
c41686 54054 -36512
c41685 25212 -19880
c41676 -27258 41608
c41675 -11682 -8288
c41674 -33858 20440
c41673 -8778 47656
c44596 39138 15904
c41672 40326 -41048
c41670 39996 17416
c41668 -20592 -40040
c41665 -11748 -28952
c41664 14850 56728
c41663 -22242 -49616
c41661 -55770 -49616
c41659 10692 -13832
c41658 34914 -7784
c41656 -4356 -31472
c41649 12276 14896
c41646 4224 -28448
c41645 6600 -15848
c41642 33858 20944
c41641 -3366 23968
c41640 -39270 -11816
c41638 -46068 19432
c41637 10164 -3752
c41636 57090 47656
c41633 47520 -44072
c41632 -4158 50680
c41631 42042 23464
c41630 32736 7840
c41626 14124 26992
c41623 -17028 -48608
c41621 30624 56224
c41619 -49104 -40040
c41618 12408 30520
c41617 30558 -17864
c41616 56364 51688
c41615 6270 -16352
c41613 15048 37576
c41611 -35442 -23408
c41610 24750 -5264
c41605 -28974 21952
c41603 44088 -30464
c41600 -16104 -15848
c41598 12144 14392
c41597 -30624 49168
c41596 -32406 -34496
c41595 42042 28000
c41594 29436 -7784
c41586 -5148 2296
c41585 -2046 -33992
c41583 32406 -32480
c43006 30888 10360
c41582 -54186 -4760
c42345 16698 54712
c41576 -858 -30968
c41571 -29502 15400
c41570 -34188 -24416
c41569 -19602 -728
c41566 -5940 37072
c41559 -19734 34048
c41558 27786 -32480
c41557 -8844 -30464
c41556 24486 -31976
c41554 -51084 -55664
c41553 55704 13888
c41551 -43098 30016
c42568 -38742 8344
c41550 6864 33040
c41549 -12012 -9800
c41548 43692 2296
c41544 -35046 21448
c41543 -50292 -31976
c41542 32340 -5768
c41538 46596 -12320
c41536 25344 -46088
c41535 -7194 19936
c41532 -57882 40600
c41530 -54978 23464
c41529 44880 46144
c44653 -24684 19432
c41528 7062 -14840
c41526 -44418 -22400
c41522 50226 -28448
c41516 27852 -20888
c41513 18084 14392
c41511 -38940 -9800
c41510 -25674 -53144
c41509 48906 15904
c41508 57684 2296
c41505 -4554 21448
c41503 11220 26992
c41500 9042 41104
c41499 25410 -39032
c41498 25344 39592
c41496 -57222 47656
c41489 -32274 54712
c41488 24618 -18872
c41486 35640 -24416
c41485 45342 17416
c41483 38346 36064
c41482 12870 -41048
c41481 34980 43624
c41480 7920 25480
c41477 30624 -11816
c41476 2772 -16352
c41475 -32340 -11312
c41474 38346 6832
c41473 30426 49168
c41471 -11616 30016
c41467 14652 -3752
c41465 23100 15400
c41464 -46332 38080
c44737 44088 -31472
c41463 49236 1792
c41462 -45012 1792
c41461 -14058 -46088
c41457 15576 -36512
c41456 48048 -32984
c41453 1848 -1736
c41451 10560 34552
c41450 -2772 -3248
c41448 36828 -9296
c41447 31614 -44072
c41446 -41514 -41048
c41445 -51744 1792
c41442 -34518 19432
c41440 -17358 29008
c41438 52602 -30464
c41435 37356 -33992
c41434 -51546 -8288
c41432 -26136 6832
c41427 22836 39592
c41421 53064 -47600
c41419 8184 44632
c41417 35112 -26936
c41416 -13068 -22904
c41412 -5676 42616
c41410 28974 39088
c41407 16302 -10808
c41404 21318 24976
c41401 -1650 33040
c41397 -24420 35056
c41394 33792 48664
c41392 47124 44128
c41391 -29700 5320
c41390 15180 38080
c41389 30822 4816
c41387 -42174 -728
c41386 -9438 5824
c41384 32802 -14336
c41383 32076 42616
c41381 -16896 784
c41380 -43824 20440
c44391 36102 -26432
c41378 55770 -44072
c41377 48906 -48104
c41376 4554 -9296
c41375 27456 -22904
c41579 -1716 40096
c41374 41646 -22904
c41373 7326 -13328
c41372 -19536 8848
c41369 39468 40600
c41368 34254 -31976
c41365 2772 -37016
c41363 -6072 -27440
c41360 -19734 40096
c41359 -46464 7840
c41354 36234 -13328
c41353 21912 56224
c41351 -9570 -10808
c41350 5214 784
c41349 41382 51688
c41348 48576 29008
c41346 52668 35056
c41345 34122 -41048
c41341 -22902 -8288
c41339 8316 46648
c41338 52338 58240
c41337 -4752 32032
c41336 23496 -27944
c41335 28578 33040
c41334 924 280
c41327 -22308 -23408
c41325 -28710 -47600
c41323 -8712 -41552
c41322 -7656 -24920
c41317 -37092 -25928
c41316 -1848 -2744
c41312 -16302 21952
c41309 -49764 -24920
c41308 -35508 52696
c41306 198 22456
c41305 -13662 -10304
c41304 -41844 -56168
c41301 -19800 -10808
c41296 28182 11368
c41295 -36894 -38528
c41291 56232 35560
c41287 -45276 -21896
c43548 -2376 -35504
c41286 -22176 -4760
c41285 -45870 3808
c41283 -2310 22456
c41282 14322 56728
c41275 -54252 28504
c41274 56760 30520
c41271 3564 41104
c41270 -9438 46648
c41268 -55506 -19376
c41267 -22176 51688
c41266 -23892 8344
c41264 46002 -52136
c41263 5346 -2744
c41260 13068 -36008
c41258 21450 -23408
c41257 25146 -21896
c41254 3564 -40544
c41253 -27456 -57680
c41252 -55176 13888
c41249 -396 -40544
c41248 47916 -58688
c41247 -3102 -54656
c41245 -28710 4312
c41244 660 21448
c41243 -4950 -33488
c41242 -2970 32536
c41241 -31416 11368
c42380 -6006 -3752
c41240 -18678 44128
c41239 57156 -2744
c41238 -44220 38080
c41237 -28512 -23912
c41236 -39798 -34496
c41234 -31020 -46088
c41232 10164 42616
c41231 56958 25480
c41230 -4686 35056
c41228 44418 -29960
c41227 -58674 18424
c41226 20262 41104
c41225 -28776 46648
c41224 -1716 -39032
c41223 34650 38584
c41222 10032 34552
c41221 -1584 44632
c43681 25080 -13328
c41220 -6072 -35504
c41217 1650 -57176
c41212 30162 18928
c41211 9372 5320
c41210 34650 -37520
c41209 -16104 -26936
c41208 8382 -42056
c41206 -16764 -31472
c41205 -42042 39088
c41204 8052 11368
c42744 50226 14896
c41203 32208 42616
c41201 21912 -17864
c41200 -14454 -6272
c41199 15510 30520
c41198 -29832 -54152
c41195 -41448 -3752
c41193 -9042 54208
c41192 10626 28504
c41191 47718 53200
c41190 -38544 -10304
c41187 44616 -3248
c41186 -32076 -22904
c41183 17160 36064
c41182 7194 -4256
c41180 19272 22456
c41179 -2574 -14336
c41176 39600 -13832
c41175 34980 -52136
c41174 53064 33544
c41173 -54318 -15848
c41172 24684 -43064
c41171 -30624 17416
c41169 -50556 14896
c41168 6336 7840
c41167 528 -28952
c41165 20922 -13832
c41162 -47586 -53144
c41160 57948 21952
c41157 -42240 -57176
c41155 42438 -30464
c41154 50688 -12824
c41153 -23166 -1736
c43477 31350 -54656
c41151 -36102 -37016
c41150 40854 36568
c41147 -14124 -4760
c41146 2244 -40544
c41145 -48378 -58184
c41144 38676 -17360
c41142 -26598 33544
c41141 56430 -7784
c41140 51480 -52640
c41138 14124 37576
c41490 -10626 -49112
c41137 -17622 42616
c41136 -17556 -8792
c41134 7590 -728
c41133 -33990 -19376
c41132 30558 35056
c41128 -15576 20944
c41127 -13464 25984
c41125 -46464 52696
c41123 -42372 -56168
c43878 -39138 -36512
c41119 17226 41608
c41115 -27258 41104
c41113 -7722 36064
c41110 14124 -38528
c41108 2244 -28448
c41106 38148 13888
c41104 -26994 -10808
c41678 -49170 -23912
c41100 -792 -15848
c42684 -24090 22456
c41096 23100 44632
c41094 39600 -50624
c41091 14916 -36008
c41089 -40260 -33488
c41083 -6798 46648
c41082 43230 -42560
c43685 -24750 7336
c41075 -3300 14392
c41072 -19470 22456
c41070 53790 14896
c41067 52338 -38024
c41066 31944 28000
c41065 792 -26432
c41063 -55110 38080
c41060 -38808 -36008
c41059 29568 -36008
c41056 15906 17920
c41054 7656 29008
c41053 528 -8792
c41051 -58674 2800
c41050 38016 -9296
c41049 -40128 -37520
c41046 54648 -39032
c41045 -55902 -11312
c41043 33594 18424
c41042 4752 24472
c41038 -48444 -14840
c41037 -4488 -49112
c41034 -35376 -7280
c41032 38742 3808
c41028 -26136 -27944
c41027 47718 -10304
c41025 19272 -33488
c41023 -3894 11872
c41022 -36432 31024
c41021 -33528 5824
c41020 48378 -22400
c41019 18348 39592
c43335 -8580 -9296
c41017 -25212 -35000
c41388 -40986 11368
c41016 -18084 -58688
c41015 2904 -20384
c41013 -35904 24472
c41010 29436 -55160
c41009 19338 40096
c41008 -19206 9352
c41006 -22704 19432
c41002 -15312 784
c41001 -41184 -28952
c40997 -19800 57232
c40995 44946 -1736
c40993 -15708 -17360
c40992 44946 -8288
c40991 -58080 49168
c40990 -11352 31024
c40987 -48708 25984
c40986 -14256 -2240
c40985 -7854 784
c40984 20394 32536
c40983 40128 -33992
c40977 -40458 11872
c41574 -34716 9352
c40975 23760 -13328
c40974 -57354 -45080
c40972 -6138 18928
c40968 -28776 24976
c40965 -55110 -25928
c40964 8118 57232
c40963 -1452 -15344
c40961 55440 56224
c40958 24816 56224
c40954 19404 48664
c40988 -47190 -7784
c40953 27984 6832
c40952 22308 16912
c40951 -38280 -6776
c40950 37092 32032
c40948 27456 -16856
c40947 8976 -57176
c40942 37818 41608
c44749 27984 -12824
c40940 15312 -12824
c40938 33132 29008
c40936 37554 -15848
c40934 33066 -50120
c40932 2310 2800
c40930 -22968 -21896
c40928 -47652 -18872
c44031 13596 1792
c40927 26334 -7280
c40926 10560 -57176
c40922 43824 29008
c40919 33924 13384
c40918 38610 51184
c40915 -1452 9856
c40914 42372 -728
c40911 -42438 -29456
c40910 10626 -22904
c40909 26928 19936
c40908 23892 -38528
c40907 26268 16408
c40906 15180 -33488
c40905 -19536 -34496
c40903 38742 -51632
c40898 56034 38080
c40897 -42900 27496
c40896 56760 -28448
c40893 1518 24976
c41116 -36498 7336
c40892 -25740 31528
c40890 -31152 18424
c40884 41316 -45584
c40882 35904 -10304
c40881 -41976 -13328
c40880 15246 -41048
c40879 -42042 -32480
c40878 -1452 39088
c40875 -39534 -18368
c40873 58344 -14840
c40872 24420 34552
c40870 16632 18424
c44574 -51612 -5264
c40868 -18150 -54656
c40867 7854 -6776
c40865 -27654 42112
c40863 -25806 -7784
c40862 15972 22960
c40860 44616 11368
c40859 8646 -8288
c40856 23232 47656
c40851 6006 -19880
c40850 1716 7840
c40849 5016 48160
c40848 9372 -23912
c40846 -56826 36064
c40843 11220 11872
c40841 -5808 -47096
c44560 -43560 -1232
c40838 -20394 -46592
c40836 21450 -10808
c40834 -8712 38584
c40833 -49302 -52640
c40832 -8712 33544
c40829 39336 -9296
c40828 -52932 9856
c42690 26334 784
c40824 -12540 7840
c40823 -23562 52192
c40822 44946 -12320
c40821 -8910 -3248
c40817 -46134 -51128
c40816 43758 -29960
c40813 52470 26488
c41848 23166 -27440
c40855 53592 -5768
c40811 54648 -46592
c40810 -56034 -2744
c40806 36366 32536
c40803 9900 -12824
c40802 29502 -20384
c40801 -41184 -46592
c40800 55770 -50624
c40799 52404 22456
c40796 54384 50176
c40795 -31284 -31472
c40792 48048 12880
c40789 46002 42616
c40786 -51282 -46592
c40784 -41778 -2240
c40782 -14982 -51632
c40780 -1584 -26432
c42404 -10362 -38528
c40778 46464 -7784
c42128 -41976 7840
c41777 50292 2296
c40776 -53328 -224
c40770 54648 2296
c42548 -43692 -17360
c40767 36498 37576
c40764 -36102 -39032
c40763 -50952 -24416
c40761 30954 46144
c40760 32142 -16856
c40757 -9636 -28952
c40755 -38544 -50120
c40752 15708 38080
c40751 51480 -9296
c44281 37092 36568
c40750 -57222 39088
c40749 660 -41552
c40747 11022 -41552
c40746 17754 38584
c40745 -46860 -19376
c40744 -47520 -3752
c40741 37818 51688
c40737 18744 -40040
c43524 47784 -58184
c40736 -17556 -27440
c40735 28974 -43568
c40734 -40392 -39536
c40730 8052 25984
c40729 14256 35560
c40728 45342 23464
c40727 4884 34552
c40726 -15840 -19376
c44419 36498 46144
c40724 -33396 56728
c40722 -30954 -6776
c40720 -46926 -48608
c40717 -24684 49168
c40716 49038 47656
c40715 3300 -36512
c40712 33000 49672
c40710 -9372 -35504
c40709 56100 -5264
c40707 -35244 -36008
c40704 -45276 -40040
c40703 -53064 20944
c40700 39534 -37520
c40698 51150 4312
c40697 51282 -36512
c40696 -48642 24472
c40695 2706 -24920
c40694 -8646 37576
c40693 -57486 15904
c42105 39996 -30968
c40692 8712 9352
c42863 -35112 49672
c40691 36234 -49616
c40689 -47586 -6272
c40688 36366 42112
c40687 -14454 -53144
c40686 18546 45136
c40684 -26862 -28952
c40683 16698 28504
c40679 -52074 33544
c40678 22374 -32480
c40673 1386 -25424
c40672 29700 15400
c40670 15048 -28448
c42786 -7194 -25928
c40669 -25542 30016
c40667 -19272 -18368
c40666 -27456 36064
c40665 -3366 -11816
c40663 -53460 46648
c40662 16500 -24416
c40659 -26928 50680
c40657 32142 -42056
c40655 -35772 -23912
c40651 38016 -33488
c42291 12540 -36008
c40648 57618 -32480
c40643 -40128 31024
c40642 20658 1792
c40641 -19404 31528
c40640 48180 23464
c40638 -24750 -2744
c40637 2640 44128
c40634 40788 26488
c40633 7326 50680
c40631 54780 30520
c44269 21912 -41552
c40630 12078 16912
c40628 -4950 -4760
c40626 -19536 -27440
c40625 -43692 -12320
c40622 38148 -15344
c40615 -26334 54208
c40613 1716 -13328
c40609 7590 7336
c40608 47982 -22400
c40606 -858 49168
c40605 24816 22456
c40604 41184 44128
c40601 57156 -17360
c40600 36498 46648
c40597 -16566 -40544
c40594 -24420 -25424
c40592 34122 45640
c40590 58212 21952
c40589 8052 33040
c44112 55572 -16856
c40588 -27720 -35504
c40587 47586 -2240
c40586 45408 38080
c40582 8712 -9800
c40581 49830 40600
c40579 -17226 -3248
c40578 9834 4816
c40574 26598 7840
c40571 -57222 58240
c40570 -38874 -36512
c40568 50886 -52640
c40562 22242 53200
c40559 24948 -31472
c40557 -16830 -12824
c40556 51084 -47600
c40555 -1452 -32984
c40551 -4224 42112
c40549 -52998 -27440
c40548 36762 18424
c40546 22902 13384
c40544 18546 47152
c40543 14058 -4256
c40540 -23100 55720
c40539 -32670 -10808
c40536 -3432 13888
c40534 -14388 -40544
c40533 -5874 28504
c40531 -49830 -22400
c40530 16368 -34496
c40529 54714 54208
c40527 -31746 -18368
c40526 -48378 28000
c40524 24552 -17360
c40522 51612 52696
c40518 9900 -43064
c40517 -46200 -17360
c40515 37356 -27944
c40514 27324 -17864
c40513 -17688 25984
c40511 -39666 -18368
c40510 -58674 -6272
c40504 27918 13384
c40503 56100 -44576
c40502 47322 -23912
c40501 29172 44128
c40498 9306 31528
c40496 -23100 58240
c40494 -57222 17416
c40493 -9504 -11816
c40492 18612 -37520
c40488 45540 20440
c40486 -5874 -16856
c40485 28182 -8288
c40484 9900 22456
c40483 -39468 18424
c40482 17028 -37520
c40481 -6534 -53648
c40480 -9438 -43568
c43774 3828 -3752
c40477 -28710 41104
c40475 -48114 3808
c40474 3168 49168
c40472 -13992 -39536
c40466 -8316 -11816
c40463 -43758 13888
c40462 -53856 2800
c40460 16500 -21392
c40459 24222 37576
c40457 40590 15904
c40456 17226 -6272
c40455 52800 21448
c40453 -20130 27496
c40450 -12276 23968
c40448 36564 -17864
c40447 5610 -21896
c40444 -32076 6832
c40442 55968 -26936
c40439 21384 -17864
c40438 14718 31024
c40434 -10428 32032
c40433 -50556 14392
c42049 -39072 51688
c40431 53196 17920
c43464 -4884 -25928
c40428 -22770 6328
c40427 48444 8848
c40419 10098 -4760
c40416 58476 40096
c40412 -48378 -32984
c40410 29172 -50624
c40409 -57486 -43568
c40408 -42174 30520
c40406 -4686 -22400
c40405 30558 1288
c40401 -29568 11872
c40400 39336 -4256
c40399 44484 24472
c40398 -22176 9856
c40397 30030 8344
c40394 21054 -23408
c40393 -39798 -22400
c40391 -6732 26992
c40390 13728 56224
c40888 3036 -37016
c40387 50688 -42056
c40386 6138 29008
c40385 53724 33544
c40384 -22704 -14336
c40383 49038 -35504
c40381 -56430 28000
c40377 -31812 9352
c40376 -58674 -20384
c40375 31746 21448
c44405 -36498 -8792
c40372 -19932 -8792
c40370 11748 33544
c40369 46398 31528
c40367 27720 51688
c40364 23826 -21896
c40359 39732 11368
c40358 -39534 2800
c40355 -4224 -17360
c40351 24816 -1232
c40350 24486 26992
c41752 -25080 29008
c40349 -8250 -22904
c40347 44220 44128
c40346 31218 24472
c40345 -17424 4312
c40342 44748 -728
c41947 39270 29512
c40341 32670 39088
c40339 54978 -33488
c40337 20856 19936
c40333 -41118 46144
c40331 -19206 47152
c40330 -6468 -7280
c40329 42306 -32480
c40327 49038 784
c40324 34386 -1736
c40323 -4422 -38024
c40321 -3234 10864
c40320 -29238 -30968
c40318 -53658 -30464
c40317 25806 8848
c40316 51348 48160
c40315 49764 9856
