TotalDisplacement 59859341
MaxDisplacement 3564
NumCells 51382
c48662 14916 7112
c48661 17028 47432
c48660 31350 23744
c48659 264 -44800
c48656 31416 -32704
c48655 60786 -54376
c48653 -42306 15680
c48651 18546 32816
c48648 -17424 9128
c48647 39798 41384
c48645 12210 4592
c48643 40194 36344
c48641 -58872 -9520
c48637 13398 -40768
c48635 42372 -21112
c48630 -32538 -6496
c48626 37686 -13552
c48624 58278 30800
c48622 -49500 35336
c48620 24816 -46312
c48619 -34188 -52864
c48617 48180 14168
c48616 9372 12656
c48612 -53988 52472
c48609 -19800 -27664
c48606 13464 -24640
c48604 -36102 -4984
c48603 -45408 -21112
c48602 -14322 -41272
c48601 14784 12656
c48599 -7062 -55384
c48598 -23034 57512
c48596 -6600 -8008
c48590 -36762 29288
c48587 13068 -42784
c48585 52668 -30688
c48581 2112 4088
c48580 43362 560
c48576 33924 38864
c48571 25608 50456
c48568 60654 -34720
c48566 -20526 -10528
c50185 51612 -9016
c48565 -22572 -31696
c48564 -22506 36344
c48562 -58608 -40768
c48559 -4554 -14056
c49389 -13068 23240
c48556 6204 34832
c48552 19932 45920
c48551 38478 55496
c48549 58938 14672
c48547 -13002 -11032
c48546 -37818 -27160
c48545 28578 -448
c48543 22836 -18592
c48541 -6666 40376
c48540 -28248 -54880
c48537 36234 31304
c48535 1518 -23632
c48533 54714 28280
c48531 25080 -30184
c48528 -36564 -22624
c48524 28644 21224
c48522 -57420 -25144
c48521 -46992 -11032
c48520 31152 25256
c48518 -56298 -35728
c48514 -2310 2072
c50714 -13662 -31192
c48512 -16434 -26152
c48510 25410 24752
c48507 -39534 37856
c48506 -26070 -3976
c48501 -5874 13664
c48500 -38082 -4984
c48499 39798 2072
c48498 44022 -25648
c48496 51018 -25648
c48494 -50358 7112
c48492 -21120 -13048
c49894 -46266 -46816
c48491 -4884 14168
c48489 11022 15176
c48488 17490 53984
c48485 -52404 -40768
c48484 -15906 13664
c48483 -39072 27272
c48482 -25674 -7504
c49194 26202 59528
c48481 15576 -15568
c48479 -58608 11648
c48477 -37158 -21112
c48473 7920 18200
c48466 -47388 3584
c48465 -18216 -10024
c48463 8184 -45304
c48456 -18942 19712
c48455 -44220 -24136
c48454 36036 47432
c48451 6930 16184
c48450 -20658 34328
c48447 -4356 -23128
c48446 -13992 2072
c48444 -42966 -19600
c48439 42042 19712
c48437 1782 -20104
c48436 8118 -37240
c48433 34584 26768
c48431 -49632 15176
c48430 -32340 3584
c48429 41052 7616
c48428 -2640 3584
c48427 50820 -14056
c48425 57420 10640
c48424 -35046 14168
c48423 4422 -43288
c48421 -33990 -8008
c48420 -3828 41384
c48419 42834 -2968
c48416 6072 -21616
c48415 -54318 7616
c48409 -47190 23240
c48408 43758 61040
c48404 14454 -11536
c48400 -59004 38360
c48398 8580 -15568
c48394 396 29288
c48393 -25740 25760
c48388 -19404 18704
c50209 30690 -5992
c48385 43956 -15064
c48381 -47124 -8512
c48379 -198 3080
c48378 3102 60032
c48372 22902 59024
c48370 55770 -14560
c48367 52404 -41776
c48366 -55968 -33208
c48365 -18018 -26152
c48361 38610 50456
c48360 -5082 13664
c48359 44418 -43792
c48354 13266 -30184
c48353 48708 -38752
c48351 -13860 16184
c48347 -34452 -8008
c48346 -27456 -11032
c48345 -12870 -8512
c48344 -24618 -3976
c48340 35046 44408
c48338 858 -7504
c48337 -12342 31808
c48328 -8910 23744
c48327 -61512 5096
c48326 -8250 -54880
c48325 2178 -8512
c48322 -9372 30296
c48321 18942 -43792
c48318 38676 -24640
c48315 39402 -32200
c48312 -21186 -56896
c48311 51084 -43792
c48307 37884 2072
c48306 12342 -44296
c48305 -4818 -20104
c48303 41646 61040
c48302 49830 34328
c48301 -32208 -15064
c48300 59070 -26152
c48297 660 -16072
c48295 61446 3584
c48294 -61248 -27160
c48293 -53856 8624
c48291 54912 -46816
c48290 36168 -8512
c48287 -7854 -16072
c48280 -23034 -7504
c48277 3564 -58408
c48276 36102 -40264
c48270 18480 25256
c48269 2376 -19600
c48264 53328 -56896
c48262 -33726 -54880
c48260 -11022 37856
c48258 18876 -26152
c48257 56562 -21112
c48255 -9240 -11536
c48254 -31944 -61936
c48253 11946 -39256
c48251 -44682 -29176
c48250 -61710 28280
c48249 -39204 -33208
c48246 21252 -11536
c48241 -14256 -14056
c48239 40920 10640
c48238 462 11648
c48237 48510 -1960
c48236 -24486 -32200
c48235 12738 -23128
c48227 58212 -40264
c48226 57618 -9520
c48221 -39270 48440
c48220 2970 15176
c48217 22902 17696
c49833 17226 -8008
c48216 42504 -22624
c48212 13530 15680
c48210 -37158 31304
c48209 -34914 13160
c48208 48444 -22624
c48207 -33924 56000
c48206 -18612 -43792
c48205 15378 -53368
c48202 1452 -40768
c48201 9966 11648
c48200 50556 -46312
c48199 -9702 -56896
c48198 58542 -34720
c48197 42702 -34720
c48195 -53724 56
c48194 36894 -4984
c48192 -24816 51464
c48190 -4752 1568
c48189 -2706 53480
c48181 -10362 53480
c48179 -16896 -38752
c48178 50754 50456
c48177 57618 13160
c48171 -44616 -55888
c48170 -27852 -26656
c48168 -18942 59528
c48167 7920 25760
c48165 -57024 -36232
c48163 19668 -23632
c48162 21846 -22120
c48160 57024 -55888
c48157 42372 4088
c48156 17490 42392
c48149 2112 17192
c48148 -58608 5096
c48145 46464 31304
c48144 14124 -16576
c48142 -20526 -20608
c48139 -37884 36848
c48138 924 10136
c48137 14190 -28168
c48134 22374 -42784
c48130 41778 -45304
c48128 -62172 -10024
c48127 52338 -3976
c48124 13332 9128
c48123 -13794 -26656
c48122 -39072 35336
c48121 -26334 48440
c49646 -26994 3080
c48119 -52008 -4984
c48116 9504 56
c48115 43098 -24640
c48113 -48642 53984
c48110 -48048 -448
c48107 -1848 26264
c48106 -59730 37352
c48104 26202 46424
c48102 44418 -10024
c48101 -32142 -13048
c48100 8052 -47320
c48098 -23232 61040
c48095 22176 56504
c48094 33990 -20608
c48091 28644 9632
c48087 -23562 -15064
c48086 -35244 -19600
c48084 45342 14168
c48081 -2178 16688
c48080 26202 24752
c48071 54054 4592
c48070 8316 5600
c48067 60258 52472
c48065 57288 -21616
c48063 -16500 -49840
c48059 -15972 -36736
c48056 2706 -48328
c48055 -22506 -33712
c48054 -40722 9632
c48053 26070 -40768
c48050 330 26768
c48046 -6006 -51856
c48044 -21846 -46312
c48041 42702 21224
c48038 28578 43400
c48034 -6402 15680
c48026 12012 -1960
c48025 50754 34328
c48024 -42702 56
c48022 -19998 2576
c48021 7260 34832
c48015 -32010 -31696
c48014 -62172 -24136
c48012 19404 -37744
c48011 19866 -44800
c48009 59466 -18592
c48007 -19932 -44800
c48003 -19866 44408
c48001 19206 24752
c47996 -24090 51968
c47994 -43032 -35728
c47993 5016 -61936
c47992 -40326 -42280
c47989 -26202 4592
c47988 -58674 -26152
c47986 -35112 -44800
c47983 660 1568
c47982 55770 6608
c47981 36168 -54880
c47980 -48510 27272
c47979 -17160 -43792
c47975 4950 46928
c47973 -42570 36344
c47971 -10032 24752
c47970 -40260 21728
c50581 -14388 -10024
c47969 29040 -50344
c47967 30030 -22120
c47965 30360 41384
c47962 29238 6104
c47961 23100 29792
c47960 40062 -40768
c47959 -34320 26768
c47958 -8976 41384
c47949 -15246 38360
c47948 -18612 51464
c47946 -41052 -952
c47945 16368 -39256
c47936 -1914 -46816
c47934 35508 -36232
c47933 -4950 -49336
c47931 17358 44912
c47924 -18678 -12040
c47922 -40326 7616
c47918 54318 52472
c47917 -60390 -14560
c47912 43956 52472
c47909 15576 -5992
c47908 -22242 52976
c47907 45870 -10528
c47906 -22110 -23128
c47899 52470 -13048
c47898 47520 -60928
c47892 -43032 48944
c47888 24420 57008
c47887 -1914 -45304
c47883 -60852 -22120
c49834 43428 -36736
c47881 -56628 4592
c47880 -62172 10640
c51060 -23364 56000
c48915 -40458 22736
c47879 42900 -5488
c47878 -43626 -23128
c47877 3894 -31192
c47875 -39270 -20608
c47874 11418 20720
c47869 13530 -57400
c47868 30492 -32704
c47865 55902 -24640
c47864 51876 -57904
c47863 58146 -5992
c47862 -46398 11144
c47861 44682 57008
c47860 -40722 -2464
c47859 50820 18200
c47855 35046 31304
c47852 -12738 -25144
c47851 16830 57008
c47848 24354 -20608
c47847 23958 -36736
c47844 -30690 -22120
c47843 -35574 -26656
c47840 1056 24248
c47837 54516 33320
c47834 -12738 -60928
c47833 37158 56504
c47832 28248 21224
c47831 -6600 42896
c47830 26862 -25144
c47829 28512 -10528
c47824 41778 -3472
c47821 52602 35840
c47820 -28116 45920
c50928 53526 -29680
c47819 -51678 43904
c47818 -43626 14672
c47815 -7524 17192
c47811 2442 -1960
c47809 -22704 54488
c47805 3894 -8512
c47803 24024 -39760
c47800 16500 -11536
c47794 31218 -61936
c47793 -48708 29792
c47791 25938 23744
c47790 -13068 58016
c47789 49962 17696
c47787 -22110 -20104
c47785 -20394 35840
c49944 37224 38864
c47784 -43362 -19096
c47783 -19338 -2464
c47779 -27192 23240
c47777 -44154 1568
c47776 45870 -2464
c47764 47190 -4480
c47760 60654 25256
c47756 -18876 51464
c47752 -11616 10136
c47750 34122 1568
c47748 34650 6608
c47746 -21054 -14560
c47745 39534 43400
c47743 -31680 -15064
c47740 4884 2072
c47738 13398 -54376
c47733 4290 14672
c47731 -12012 45416
c47726 -20262 -57400
c47724 -42834 23744
c47722 -38874 5600
c47720 -48576 -4984
c47717 -25278 50456
c47715 57354 27272
c47711 -51216 20216
c47710 12078 -47824
c47709 -11946 -43288
c47707 -53328 42392
c47705 -52074 -21616
c47704 25146 15176
c47700 61182 -28672
c47698 -24618 14672
c47696 5742 -46312
c47695 37620 -34720
c47693 -16500 59024
c47690 -4884 12152
c47688 -37092 3584
c47687 5478 28784
c47686 -48312 23744
c47684 59994 -18592
c47681 -44946 37856
c47679 -21450 46424
c47671 -13002 14168
c47670 4488 -53368
c47669 -7986 -31192
c47668 23892 -8512
c47667 15840 -13552
c47666 25938 -8008
c47665 41778 -44296
c47661 37884 -28672
c47660 -8448 -9520
c47658 39864 50960
c47657 50886 -19600
c47656 -10362 8120
c47652 14718 44408
c47649 -19734 -23128
c47646 -15048 12656
c47645 47124 46424
c47642 22638 41888
c47637 -45342 -60928
c47635 26070 -35224
c47631 -57420 47936
c47630 13068 -1960
c47628 -52404 -4984
c47627 -21582 53984
c47626 -61248 -38752
c47625 -1056 10640
c47624 7788 50456
c47623 52536 30800
c47621 59598 -57904
c47618 47718 49952
c47613 -27060 13160
c47612 24222 37352
c47611 4752 -29176
c47610 35046 -6496
c47606 -34914 14672
c47605 25410 -22120
c47603 41514 6608
c47599 5808 -47320
c47595 39798 -44800
c47593 60258 -4984
c47591 -15444 -61432
c47589 -50226 13160
c47586 -43692 20720
c48530 -55704 14672
c47585 -14586 -5992
c47583 15774 -48832
c47581 -14982 -15568
c47580 34848 -16072
c47577 21450 -22120
c47575 -59532 -28672
c47572 -6732 17192
c47571 51084 -35224
c47570 6534 27272
c47569 5214 11648
c47565 55506 -22120
c47552 -1452 -61432
c47551 39006 -29176
c47550 14454 30296
c47549 -30360 22232
c48909 1650 31808
c47546 5610 -41272
c49048 -3828 38360
c47543 52404 -34720
c47540 -57750 -1456
c47539 12144 -24640
c47538 -36696 -6496
c47537 -59136 -36232
c47535 -19404 -18592
c47529 42702 31808
c47528 32406 -20104
c47527 3894 49952
c47524 -23166 23744
c47518 59334 -9520
c47517 50358 560
c48000 -6798 -9016
c47511 46794 16184
c47510 -44550 9128
c47509 60786 56504
c47506 46596 -9520
c47505 -4554 15176
c47504 -9636 -42784
c47501 -35508 17192
c47496 3564 12152
c47494 -60258 14672
c47490 -8448 -27160
c47489 -36894 40880
c47487 -10032 -30184
c47481 17358 59528
c47478 41778 -35728
c47477 24618 61544
c47475 30624 -40264
c47474 13200 -18592
c47473 -36300 -25144
c47470 -22506 -32704
c47467 38412 24752
c47466 25674 59024
c47465 31284 38864
c47462 -18348 49448
c47460 -36168 61040
c47458 44088 -54880
c47453 1320 -21616
c47448 1980 43904
c47440 42438 26264
c47438 52074 -18088
c49196 37554 41384
c47437 -15510 -7504
c47436 19272 1064
c47433 -26466 1064
c47427 -31746 4592
c47425 -44220 50456
c47424 -36168 51464
c47423 21648 20720
c47422 -54252 -41776
c47421 -30558 49952
c47419 4290 41888
c47416 -16434 -40768
c47415 12144 10136
c47414 54780 4088
c48532 -26268 -34720
c47412 -58212 -13048
c47411 56232 -15064
c47410 21252 -3976
c47407 -18084 4592
c47404 14058 -41776
c47403 37884 6104
c47401 -26070 4088
c47400 990 -42280
c47399 49236 53480
c47397 -4290 -45304
c47396 -48048 41384
c47391 35376 -45808
c47387 -198 -7504
c47380 16764 4088
c47378 55044 -40264
c47375 -33792 46424
c47373 3102 59024
c47371 4686 -55888
c47370 -10758 28784
c47367 -25014 36848
c47363 -31482 6608
c47362 5940 25760
c47358 57354 6104
c47355 42108 5600
c48396 42306 -26656
c47354 36366 17696
c47352 -34122 54992
c47348 -1914 -12544
c47346 24684 -50848
c47339 -30294 6608
c49726 5874 -14056
c47337 -14454 27272
c47334 -30426 -5992
c47330 -58344 38360
c47327 -43758 1568
c47326 52008 -5488
c47322 29766 18704
c47319 20856 31808
c47317 -44880 12152
c47314 -10230 56000
c47312 -2244 52976
c47311 -31152 1064
c47310 21582 1568
c47309 13332 -2464
c47307 56694 -7504
c47306 20856 -12544
c47305 35310 5096
c47304 -25014 -35728
c47303 -16104 -4480
c47302 6138 5096
c47301 28710 -52864
c47300 17226 6104
c49272 -11022 4592
c47298 -7326 25256
c47297 -56100 -4984
c51290 53658 27272
c47293 35772 -42784
c47292 -3102 36848
c47287 -52602 46928
c47285 -45606 -7504
c47282 48906 -42280
c47280 33792 21224
c47279 -3696 50960
c47277 11946 -55384
c47276 -26334 -57400
c47271 -20724 37352
c47269 55572 -44800
c47268 -21912 39872
c47266 -53328 -25648
c47265 -4884 20216
c47263 9240 -58408
c47261 -6798 -49840
c47260 -45870 -42784
c50967 -42372 -26656
c47259 -38082 -29680
c47257 -45408 -23632
c47256 -41778 -2464
c47253 1122 23744
c47251 -39072 11144
c47250 53526 -54376
c47247 -15048 -7000
c47246 -10890 -16072
c47242 8382 -5992
c47241 49434 30296
c47239 42174 44408
c47238 -19800 -29680
c47237 13530 -23128
c47235 -16038 19712
c47233 38412 -8008
c47228 -4686 37856
c47227 -28050 29288
c47226 31812 45920
c47225 -14916 33320
c47222 -59400 44912
c47220 -23034 15176
c47218 20526 -40768
c47217 26268 9128
c47216 50622 13664
c47215 -26004 32312
c47213 -6798 19712
c47211 61314 -57904
c48639 -4554 22736
c47210 1254 9128
c47209 -49830 -22120
c47208 -23958 -8512
c47205 -18678 -40264
c47204 22902 53480
c48320 44022 -7000
c47203 23628 -37240
c47202 42966 -26656
c47200 -20658 53984
c47197 -5412 41888
c47196 51876 14168
c47195 -51480 9128
c51016 43098 15176
c47193 -24948 -6496
c47189 -30822 2072
c47186 16434 -52360
c47184 21450 17696
c49365 -24486 31808
c47183 -12474 -9016
c48292 -62172 -52864
c47182 -16302 23744
c47177 19140 -5488
c47175 35640 3080
c47174 23892 60032
c47167 -18810 -38248
c47165 -55902 -57904
c47163 -19998 15176
c47161 -33066 -22120
c47160 -7590 9632
c47159 -33792 -35224
c47158 42240 3584
c47157 -6402 -47824
c47156 61710 -15568
c49700 48510 -5992
c47150 28974 -48328
c47149 47982 44408
c47142 30162 -10024
c47140 26994 10136
c47137 -26268 47432
c47136 -5940 52976
c47134 -60720 6104
c47133 -17490 48440
c47132 -19074 -52360
c47126 -42834 -31696
c47125 -25608 -13048
c47123 -26730 5600
c47121 -10494 -37240
c47120 -45342 -18088
c47119 38742 -44296
c47114 -24882 40376
c47110 1188 24248
c47106 14718 11648
c47103 1254 -52864
c47102 -47652 -22624
c47101 -36696 39872
c47100 36762 -2968
c47099 -5940 -45304
c47096 -51546 36848
c47095 -36432 23240
c47094 -45012 16184
c47090 -38214 -41776
c47089 4884 52976
c47087 10428 -15568
c47086 -3894 -53872
c47085 -15510 25760
c47084 4686 -56896
c47083 48312 49448
c47081 17490 44912
c47079 -62172 49952
c47078 -30030 18200
c47075 24684 -39760
c47074 -17886 -21616
c47073 33660 34832
c47068 -35706 -56896
c47065 -27588 17192
c47064 12936 -3976
c47061 48378 50456
c47059 60126 -18088
c47058 -33990 -18592
c47055 2574 -40264
c47053 3036 -19600
c47043 -14256 57512
c48900 -13728 -9520
c47042 -51942 -34216
c48362 49698 28280
c47041 6534 -17080
c47796 -6930 -52864
c47038 -37224 -7000
c47035 44418 19712
c47034 41250 9128
c47033 -38280 7112
c47025 -51150 -29680
c47023 29766 -29176
c48023 14520 -10024
c47022 -20460 19208
c47020 -36894 -32704
c47013 -41910 -11536
c47012 43956 8624
c47011 -50160 31808
c51048 -53592 10640
c50586 55572 -18088
c47010 -40392 11648
c47008 -1188 -19096
c47007 -5742 -19600
c47001 -21252 -19096
c46997 -17754 9632
c46996 51678 -47320
c46995 4686 39872
c46994 28314 47432
c46989 45012 -3976
c46988 990 28280
c46982 13464 -25648
c46980 -20856 -17080
c46978 -17424 35336
c46976 264 20720
c46973 10956 17192
c46972 21516 24248
c49875 55044 5600
c46971 55110 -20104
c50630 9306 -448
c50206 27588 49952
c46968 -6204 -21112
c46967 3762 25256
c51182 -57222 20720
c46965 -30954 -60424
c50016 -31086 54992
c46964 5412 -8008
c46963 7986 -9520
c46959 26004 16184
c46958 -3366 36344
c46955 -52272 -11536
c46953 37224 -33208
c46951 -9240 34832
c46950 -58146 54992
c46948 40194 10136
c46947 -25080 -40768
c46943 17028 -1456
c46942 -1518 -11032
c46941 35640 -8008
c46940 -56364 50960
c46939 39270 50456
c46937 7656 -52360
c46936 -24354 -29176
c46934 -17160 14168
c46932 46398 -21112
c46929 53922 -45808
c46928 14058 29792
c46927 61710 27776
c46924 8250 -30688
c46923 -858 18200
c48856 -792 -39760
c46917 45144 -22624
c46912 19668 -39760
c49485 -16236 -47320
c46911 -30690 -40768
c46910 -25410 -2464
c46907 3234 -1456
c46905 16566 -25144
c46903 33726 11648
c46902 43560 -51856
c46901 -51612 -61432
c46900 3234 -11536
c46893 -25806 52472
c47555 -14190 18200
c46891 51810 9128
c46888 -11418 37856
c46887 6798 -448
c46886 -47652 10136
c46884 -15972 -24640
c46882 -20724 11144
c46881 -40326 31808
c46877 -9042 17696
c46874 5874 28784
c46873 -15312 9128
c46872 9042 11648
c51012 3960 -56392
c46871 -3102 30296
c46865 1650 11648
c46864 -7194 27272
c46863 55770 -1960
c46862 7722 -41776
c46861 1782 -15064
c46859 56826 3080
c46857 24354 1568
c46856 47850 6608
c46854 -22638 17696
c51358 26466 20216
c46852 -58080 -5488
c46851 14784 -21616
c46848 9372 26768
c46842 31284 8120
c46839 26928 34832
c46838 -54252 45920
c46837 44814 35840
c46836 34980 -45808
c46835 4686 -54376
c46834 37290 -26656
c46832 20394 17192
c46828 -58212 16688
c46824 36168 -22624
c46823 -44220 10136
c50598 330 -30184
c46822 19272 -26152
c46821 48576 -6496
c46819 -37026 46424
c46818 37158 -17080
c46815 6138 -25648
c46814 56562 -23632
c46813 22440 -59416
c46810 -62172 -55888
c46809 21846 54992
c46806 -58410 14672
c46802 17820 19712
c46801 -52272 26768
c46800 -46926 -2464
c46796 -31680 -59416
c46793 -5214 25256
c46792 21780 -2464
c46790 -22110 -8512
c46789 -54582 43400
c46787 -42306 -15064
c46786 1188 27776
c46781 -44418 4088
c46778 -20328 37352
c46775 -20922 5600
c46774 -27060 -7000
c46773 27984 11144
c46769 14520 34328
c46765 -53064 -51352
c46764 25740 -8512
c46761 20724 -18592
c46759 -32010 24752
c46758 -41316 -55384
c46750 -5412 29288
c46749 49962 25760
c46748 -1122 33320
c46747 -47058 58520
c49733 21582 44912
c46745 60654 3584
c46744 -9966 -56896
c46743 2508 8120
c46740 39798 22232
c46739 -13794 -17584
c46737 22242 17192
c46731 12870 -28672
c46730 3960 58520
c46729 -43428 -52864
c46728 -41910 9632
c46727 14652 12656
c46726 21120 3080
c46723 4818 -12544
c46722 21318 -48328
c46721 -40326 -36232
c46714 -2178 -7504
c46712 -26202 15680
c46705 9900 51464
c46704 45936 30800
c46703 36036 -14560
c46701 45342 -17080
c46700 46794 -21616
c46698 -30822 -43792
c46694 -43758 -15064
c46692 61182 -34216
c46691 45276 16688
c46687 -28182 -45808
c46686 -55638 33320
c46685 -9702 -40768
c46684 -23430 52976
c46682 -4290 -38248
c46681 30030 4088
c46675 -6930 -24136
c46672 8382 -33208
c46671 -5412 17192
c46670 -16368 14168
c46665 -2244 14672
c46662 -4686 45920
c46657 53394 2576
c46656 44682 -4480
c46653 -50622 -15064
c46652 -3498 15176
c46647 45540 -46312
c46643 -12210 -37240
c46638 -11220 -7000
c46637 -11814 -30688
c46634 -51612 45416
c48681 2112 7616
c46633 56496 -48328
c46631 -39138 32816
c46630 52074 34832
c46628 -6336 21728
c46626 26334 53984
c48449 -5874 -54880
c46623 45144 37352
c46618 198 16184
c46614 49434 13160
c46613 -52932 -30184
c46611 -13926 40880
c46609 -47124 -21112
c46608 -59862 13664
c46606 -44550 -34216
c46605 19668 -18592
c48273 -21450 3080
c46604 27984 34328
c51236 1056 42896
c46602 39006 15680
c46599 -34716 10136
c46598 47784 -16576
c46594 -22440 37352
c46593 46266 22232
c46592 -44418 32816
c46591 -46068 -28168
c48800 45276 -46312
c46589 -24750 -27160
c46588 -48774 -17584
c46587 46332 -44800
c46585 -16896 -46312
c48468 21450 8624
c46582 28314 20216
c46581 -39468 -12544
c46578 -4554 -7504
c46577 -10626 -16072
c46573 13398 -448
c46570 34254 23240
c46567 -24090 16184
c46566 9504 12152
c46564 -11352 12152
c46559 -4092 -27664
c46557 1254 -47824
c46556 -35838 -1960
c46555 -50622 42392
c46554 44748 -19600
c46760 -20856 -14056
c46552 -13266 4088
c46550 2508 3584
c46549 28578 33320
c46547 17160 12152
c46546 -39468 12152
c46545 26004 9128
c46543 39600 -41272
c46540 -39930 -36736
c46538 22242 -41272
c46537 44022 2072
c46530 -45342 43400
c46523 726 -952
c46522 36432 -24640
c46521 16698 29792
c46520 -11682 -53872
c46515 36762 -952
c46514 40062 -52360
c46513 55242 26768
c46512 -34452 38864
c46511 4422 23744
c46510 -36894 -4984
c46500 9372 24752
c46498 36762 21224
c46493 12738 -28168
